Label,X,Y
P220,5.682092263314681,5.451719320164882
P204,7.084939069968648,6.178762795689938
P142,6.429128047676734,6.071859055736462
P225,4.455609894673229,3.5933624703641396
P73,6.3083511359746955,6.041862105269406
P22,7.044491557434542,4.192135783653762
P109,5.973795499990655,5.949389191569771
P155,6.049844866176368,5.856408015109396
P36,5.579047091479657,6.577260406692721
P42,5.838596903292511,3.6209956984329694
P110,5.049064401432687,4.023199915207413
P202,5.262071258000553,4.6682106379780395
P149,5.286965121729486,3.7496048157908506
P19,9.650017476827795,1.468070591463913
P200,4.9619618358911985,4.931638679584781
P233,7.409675202987074,6.1228850626892095
P256,5.204335605730494,4.998998002243031
P34,7.895514169976089,4.283799646399798
P223,4.7237367546542455,5.795880016960952
P266,6.06443483352765,4.896182193313086
P162,6.126860995795233,4.241973851669306
P98,6.380194381276949,5.555165386907363
P136,5.176366786309345,5.5066060939427395
P38,7.0120104155785645,5.491380749179893
P28,5.20158067853025,4.994853327362177
P261,5.594834640859397,4.189359299273361
P241,6.347325040009366,5.270026758194428
P95,7.187363004908401,6.536630922137018
P221,6.063095371408308,2.886903936255494
P4,8.753183865358682,8.156871468120872
P33,6.803939065234575,5.493539308269723
P55,4.77397287113015,5.371489275673121
P269,5.0634808079250915,4.5913207208452755
P76,4.62910209175369,4.575884578170579
