Label,X,Y
P9,3.724478664784035,7.173765946115251
P103,6.977908599373359,6.50283991466217
P91,5.90803168473699,5.084009597980145
P39,6.377900294753762,6.296244731704722
P28,5.902711108593244,6.175940741509375
P24,5.78957425644675,5.874968037489375
P274,6.52203148388307,7.094830230349972
P213,6.167265763310822,6.3642857506374275
P169,5.973177781766582,6.6018593062590405
P302,5.362839100052246,4.075335434647915
P231,4.002133732885446,3.199990010716168
P321,4.959061968027844,3.8556966408808604
P318,7.222751210891309,6.233467046397394
P109,5.044414582297701,4.9333048212763355
P287,6.156777607414582,5.825479239263734
P72,6.829151913482825,6.700468203835045
P136,3.8477180436381815,2.818314504487429
P273,4.677414763347463,3.853178450401696
P230,6.09424589739448,2.8599278106389594
P206,5.763177899106725,4.986200441097075
P215,3.380478019181731,1.872640537822074
P277,4.5351721626938835,3.65899460743368
P316,5.822418269874788,5.775034256023089
P171,5.549881177750095,5.6650590207032705
P205,5.091120987503723,4.416064764729629
P161,6.9389917722577765,6.1229510855924865
P149,4.078586257549244,3.6369588688479206
P264,6.881070703353812,7.124728583035207
P247,5.756256970019173,5.6964308738087235
P115,5.59381837957244,4.790205308499635
P117,7.296973621999933,7.853057771827046
P147,5.726904052773753,2.9883178071635785
P107,6.797681209310239,6.1596084341209405
