Label,X,Y
P120,8.116471204583151,5.521006443945037
P210,4.360758354434563,3.73384346486022
P260,2.351332922180288,9.068914206351117
P127,2.7171323523861157,7.55692666106735
P74,3.8445742869937813,3.5281609394315874
P29,2.618147622455651,3.367797857444833
P83,4.835690167492175,6.513004626985608
P269,5.040769904803898,1.8198101184432942
P107,4.063280628050173,7.6661465484685065
P223,2.98676381218715,4.919376014341691
P158,4.186889020422157,6.942503435527556
P280,2.8109855289027226,6.534789573472386
P246,4.54147178638206,7.067304420267014
P222,1.5048753086254134,3.786437348005522
P65,1.1777504698032666,3.45598987947226
P198,3.887078011188063,2.9632473502030794
P85,3.241087792464803,7.822111221092004
P213,4.254258230146744,6.535271378233246
P159,2.835862123212185,8.465093000107958
P12,9.603840799258368,9.53380299772871
P35,7.124083388567168,6.729788717873192
P28,4.068219594588392,6.608126042871979
P142,6.189816997425872,4.372986820642889
P284,3.4080838989477638,3.1397061811066305
P254,4.316024428385718,3.5874871051446524
P170,3.024815208984486,6.459584351555339
P51,8.553238948391845,4.9297920527953485
P95,2.2373667620955286,6.393099699562708
P208,7.659805503347609,6.162902598351497
P247,3.4318657748955594,6.109838960366435
P41,8.230144457486126,5.9638065870477295
P89,9.18165694348362,7.433407224951524
P244,4.301500455644128,5.735930470504816
P136,7.283407874450369,6.130437540023012
P26,4.604111647092558,2.958340871545837
P293,4.720938430491154,5.813283041194374
P141,5.4935986383099085,6.479986435712014
P200,6.295876266029515,8.54245917642543
P0,9.323201045995331,6.1789180888569115
P268,9.842578862455266,6.15046001670262
P272,3.263390936764552,2.620290132726196
P100,6.157985443684747,7.722352279951829
P259,2.1590535003009466,0.0
P255,4.163218003218866,7.001078442519462
P171,4.145159361920195,4.230271254009801
P98,3.2382813880725885,3.5272299658061605
P36,4.981204730092859,6.379975729663299
P61,1.1396546303014066,3.4154525909228193
P150,2.6939403147673193,7.707650513711213
P236,9.55909974226506,8.081197776656044
P202,7.086619844545244,5.1326755412880845
P242,2.0174155113407313,3.29605585490146
P11,2.3595536104123536,2.9456677045790074
P296,3.304939671688214,3.304877515398124
P267,5.070134660914093,5.123985169969309
P27,3.5139762798857053,2.692932767146654
P219,9.123137047213245,6.8571761181774535
