Label,X,Y
P140,3.7767209585348365,5.496903129147962
P288,4.837045088941518,4.945392812474829
P199,5.578673802413361,6.961237193558038
P262,1.0396401222178586,1.7672794848973072
P252,4.953553682720721,4.638283442596436
P297,5.779081402350665,4.726449694282502
P90,3.822306769446141,5.267597828854091
P89,4.369541812052163,7.094636543065853
P197,3.364065483261886,1.9608842197426752
P168,3.6832334885238955,1.3429418870202758
P276,5.184547675417191,4.1058166962952205
P119,3.7539347281706386,4.453470004616589
P314,4.3749520701730376,4.825556151506848
P6,1.5400011671824532,5.0790783588715644
P259,4.397595329659391,4.223922960291668
P134,5.661327540039927,5.138059303409593
P163,5.5298879414289,5.900831939336303
P155,3.3805968792326633,3.988353248605518
P149,4.268866868498487,4.651799819476311
P37,5.255839069454473,4.007924852273794
P131,4.551781446738433,5.850982922913088
P167,4.156205207115921,3.4327097920137097
P71,3.974863170099408,3.6789269829026017
P271,4.702147665338955,5.071823160292103
P18,6.747784832630305,3.1404742817967524
P270,4.451695415653191,5.1508104426120624
P93,4.610503666421072,4.352828057451397
P178,3.004070203844992,2.50447717235629
P2,7.522522378105485,4.27674167375646
P95,2.0401050159739804,1.53439476839843
P23,8.506543665956494,4.783401373561951
P3,2.2579815823990823,4.327458272335688
P251,3.15568533168093,2.9488606198288574
P28,4.258872747814117,4.033476537970726
P248,4.058470670481186,3.189248768007319
P266,3.9700580133812813,4.549717203289185
P303,5.3238731653491875,5.491512069767395
P198,3.5803606688724527,4.092296025120638
P145,3.860064975252641,4.765395146973085
P200,5.024934471880828,6.344997861261556
P196,3.324286656798656,4.178942200623405
P85,2.708491221999114,0.4555025382570105
P301,4.726348918885729,5.338956673746457
P79,3.0944262422473647,3.5423334897338767
P74,5.637883033790242,8.05342402996136
P40,5.031328272469028,7.04529740905452
P312,5.710557921200225,8.29227516184261
P128,5.349099925449842,5.329488425655206
P227,5.8672652371586285,6.237377463957246
P213,5.983531409030254,7.211434933976165
P215,3.69845812379587,4.005830215667823
P240,4.149383156098927,6.7422454721893725
P184,5.5626253500067016,5.050899849663564
P161,4.306097917502012,3.9013476345059033
P279,4.529765992621016,3.3232418828691968
P278,4.115402654092569,2.9215685222184073
P305,1.9862191025020959,0.0
P34,3.902769602580411,4.210470052452699
P224,3.9902905644921876,6.379946577980923
P244,4.0020875574340256,4.612110470879895
P87,3.4085942374216547,3.8677532955927605
P97,3.1515794406288093,4.17977798529307
P114,4.619863401582832,3.731449616885061
P212,4.1815434581180435,4.517212629741915
P241,5.706248277285187,7.9508714995543155
P191,2.595117877227611,2.876217915058473
P176,5.719817672412294,6.777179150217247
P104,3.5245074960206315,0.8540009522389425
P294,4.727932353004502,4.068714505679175
P9,7.969168950024805,3.228661771829715
P129,4.946483588449016,4.723238995564022
P321,6.68142872080173,6.906185757647086
P77,3.905975248931204,2.8388812068736105
P152,4.994912234291564,4.297857342510783
P54,7.235205450906967,8.854780878742016
P19,10.0,8.138298644858288
P304,2.6539987055568384,1.7564497324160577
P151,4.459979753399842,5.533314880216709
P1,5.311378386657095,2.3563485339035424
P268,4.466799232101117,4.63000689092265
P284,4.288075286536756,4.140402246530518
P130,5.488089472282627,6.520405530973004
P0,8.803803796540578,6.80028332497971
P100,4.450165810533532,3.7849423183899944
P171,4.234647979793061,3.361202518679247
P247,4.870228691960422,4.38916745901098
P293,5.164866454712519,5.41898603302939
P143,5.570748107479212,6.776655837992978
P209,5.255277790045615,5.426918202102052
P59,4.116035885769809,3.6538450805384795
P148,6.027540853603841,8.311214509718575
P12,1.3723025453107274,6.548884007329031
P121,5.44846352977066,7.098119563784342
P136,5.054782802886421,5.49595535876478
P255,4.709357804608956,5.823865430242693
P192,4.971549188105866,5.371992258024687
P286,4.2676994239515285,3.603093473511257
P57,5.337017411741489,5.9239846690018085
P122,2.7065970032173348,5.057485480714931
P194,4.48591529593971,4.72191810719951
P272,3.8465556229977382,4.033356935231887
P250,5.9317791741122665,6.561732507708236
P63,4.39246496622479,6.1895678043418005
P300,4.9406610089580685,4.757309692309128
P234,3.5221084240465355,4.425249949146368
P221,4.250269178845816,3.2504282429626796
P124,4.6111436405570565,6.418923270553771
P15,8.059326928427915,2.649676805990463
P264,4.517541266563237,5.85274802804747
P10,1.1809007134465543,5.643829420041112
P319,6.707639561644219,8.595534219566161
P318,5.623965959106064,5.115319555852786
P169,3.272725898243252,2.24110070465104
P36,3.289325734755076,2.6194619619439
P82,4.033204307297486,3.828150188868478
P4,8.134473592776736,4.672258460190052
P230,4.328710174233373,2.879026771860212
P219,5.453110372370267,5.592644342222384
P92,4.053698351505416,5.06393294619632
P116,3.837905133443311,3.60337167797688
P211,7.068725624742043,9.022477919598511
P58,5.0378923158271345,5.818718901403852
P22,0.8860661133807007,4.397321748755257
P81,4.318325910992085,4.1329671683139475
P52,3.170595192416794,3.42441612535131
P302,3.047950763783074,3.490042014638302
P236,4.486345690984953,6.264941260080762
P13,7.773517673140744,5.524405367200629
P243,6.691920711440551,9.59200632205331
P160,3.9365093610903603,4.5700146401782575
P72,6.42579210655602,8.34544694268677
P177,4.445489442230262,2.710353659878421
P20,0.20590590058112423,6.021735464552602
P111,3.878173887907888,4.214866259820717
P35,4.0742840554086435,2.476093116133334
P70,3.65656796890414,2.39509478712087
P207,4.552706765369974,4.50850228130517
P220,4.290985371790145,4.133850546851054
P225,3.7655232243784997,3.7327745731034505
P120,4.072729834581913,4.320934919780083
P216,6.338314484532887,7.744128035249913
P29,2.523176703999308,1.425331138122723
P277,6.03477028719505,6.940974137832107
P188,3.1213367193934034,2.8542722566638554
P298,4.467612001312388,4.497640994504986
P69,4.818857639057596,4.221302078807855
P180,5.049940136652797,6.449289782705766
P150,3.456835679000517,2.1132053056770683
P233,3.634759889876378,4.754871077916871
P133,5.340907166140437,6.7591073307629195
P307,2.8165158474864658,4.264658221539403
P260,3.7592829820638167,3.8568935031524996
P165,2.717369102835133,4.481646919105583
P126,2.9207926774775883,1.7672076121958435
P309,4.534018238692504,5.840803454356075
P218,4.200909764949382,5.698257975180663
P320,5.793632692560174,6.945069560742708
P64,6.047812326911144,5.189773765723072
P285,4.412568121742827,3.316623031291131
P214,5.029968537153492,5.643362125117378
P283,5.167702046569346,4.4747910447024255
P273,5.461006117155049,5.840020723487075
P175,4.247411605940025,3.829931648443326
P172,5.578374680470832,7.0594920269729755
P32,4.7127578184562955,5.939530763212844
P31,3.872944002571417,5.006394169901132
P232,3.5658702177806934,1.7828949488109425
P235,5.0804491632549595,5.649994072817357
P187,2.131367790595477,1.424814792555778
P173,4.767784522188812,5.599177878914868
P296,6.127635535437344,8.179747952461678
P38,4.135697630237912,4.86200068801205
P265,3.584376833579473,3.621824106888929
P14,0.5367042814446149,3.2062410989696675
P94,3.7722538999540784,5.042413029532491
P16,7.981238802800785,4.81359581910468
P217,4.517683498845155,5.111536332146709
P78,5.555483173869802,5.732859083056026
P91,5.521049007531545,6.6205613293389405
P183,2.6250802569881557,4.015025681328945
P267,4.987059832792834,4.136838492967695
P190,5.783201590283067,8.05143925453654
P316,4.426581146830655,4.9890688444905065
P109,4.640531572652474,4.520771849341235
P135,6.46373709334966,6.624652605966323
P245,6.888671948008053,8.225455349685893
P274,4.997659728873203,5.993778562064291
P147,4.7671518741182215,5.8112039171614605
P105,4.4416059853186285,4.861846409890747
P258,4.879216526022811,5.090736125859098
P287,5.196967280217505,5.928690483088555
P310,3.6520414285592744,3.847229232627234
P179,4.277196709268098,3.7654690842897622
P164,5.156059333085343,6.743257603947772
P110,3.899471721586427,3.8915238854495593
P256,5.10361234565154,5.96157376410082
P5,0.0,5.302367033664057
P144,3.8949376036087235,4.235433177849294
P103,3.8346547666636406,5.0813239702553625
P210,6.173766077590052,7.782387789589043
P41,5.258506862272089,4.855636272672383
P137,6.026558535350723,7.778369018216264
P254,3.581322969820375,3.3965605947192135
P146,3.7151707426708445,2.398462513582186
P125,3.41800682154854,2.4142335255165484
P86,5.41116345483116,6.469424885492695
P30,3.9164956438708813,2.98680909694486
P65,3.7732804355412237,3.154765381846061
P203,6.05809794113222,6.705672961811925
P205,3.469666319666029,5.39410913493419
P44,5.938201963871067,6.566026841600891
P27,5.36899865426718,5.721088339640879
P80,4.430301442895951,6.907351082347926
P113,4.391163558940876,6.541014814953925
P204,4.5407731125526505,3.59476452208272
P7,7.698762844229805,6.5106565413600865
P208,5.482767657054904,6.936168004934117
P158,6.151664734714552,6.235040276225483
P112,4.353222618992419,5.163529352865832
P231,4.555860636367788,5.389492601902271
P228,5.758701292964949,7.538824308238306
P8,4.41356519397416,10.0
P73,5.552876387685788,5.818971022241847
P118,4.120924502662779,4.537502808857014
P189,4.364642604451925,4.862645491176917
P206,5.912509797180785,7.3450446527979025
