Label,X,Y
P288,4.837045088941518,4.945392812474829
P199,5.578673802413361,6.961237193558038
P262,1.0396401222178586,1.7672794848973072
P252,4.953553682720721,4.638283442596436
P21,4.702147665338955,7.211434933976165
P90,3.822306769446141,5.267597828854091
P89,4.369541812052163,7.094636543065853
P197,3.364065483261886,1.9608842197426752
P168,3.6832334885238955,1.3429418870202758
P276,5.184547675417191,4.1058166962952205
P119,3.7539347281706386,4.453470004616589
P314,4.3749520701730376,4.825556151506848
P6,1.5400011671824532,5.0790783588715644
P259,4.397595329659391,4.223922960291668
P134,5.661327540039927,5.138059303409593
P163,5.5298879414289,5.900831939336303
P155,3.3805968792326633,3.988353248605518
P266,4.635896461710058,4.726449694282502
P37,5.255839069454473,4.007924852273794
P299,1.5769935935738526,2.9215685222184073
P167,4.156205207115921,3.4327097920137097
P71,3.974863170099408,3.6789269829026017
P213,4.824577242963125,3.3451438693677504
P18,6.747784832630305,3.1404742817967524
P270,4.451695415653191,5.1508104426120624
P93,4.610503666421072,4.352828057451397
P178,3.004070203844992,2.50447717235629
P2,7.522522378105485,4.27674167375646
P95,2.0401050159739804,1.53439476839843
P23,8.506543665956494,4.783401373561951
P3,2.2579815823990823,4.327458272335688
P251,3.15568533168093,2.9488606198288574
P28,4.258872747814117,4.033476537970726
P248,4.058470670481186,3.189248768007319
P317,5.006776081239122,5.071823160292103
P303,5.3238731653491875,5.491512069767395
P198,3.5803606688724527,4.092296025120638
P145,3.860064975252641,4.765395146973085
P200,5.024934471880828,6.344997861261556
P196,3.324286656798656,4.178942200623405
P85,2.708491221999114,0.4555025382570105
P301,4.726348918885729,5.338956673746457
P79,3.0944262422473647,3.5423334897338767
P74,5.637883033790242,8.05342402996136
P40,5.031328272469028,7.04529740905452
P312,5.710557921200225,8.29227516184261
P128,5.349099925449842,5.329488425655206
P227,5.8672652371586285,6.237377463957246
P176,5.719817672412294,3.6538450805384795
P142,5.779081402350665,5.306861295665163
P240,4.149383156098927,6.7422454721893725
P59,5.488089472282627,4.651799819476311
P161,4.306097917502012,3.9013476345059033
P279,4.529765992621016,3.3232418828691968
P149,3.0302879032835084,6.520405530973004
P305,1.9862191025020959,0.0
P34,3.902769602580411,4.210470052452699
P224,3.9902905644921876,6.379946577980923
P244,4.0020875574340256,4.612110470879895
P87,3.4085942374216547,3.8677532955927605
P97,3.1515794406288093,4.17977798529307
P114,4.619863401582832,3.731449616885061
P212,4.1815434581180435,4.517212629741915
P241,5.706248277285187,7.9508714995543155
P191,2.595117877227611,2.876217915058473
P139,4.551781446738433,7.122043504997002
P104,3.5245074960206315,0.8540009522389425
P294,4.727932353004502,4.068714505679175
P9,7.969168950024805,3.228661771829715
P129,4.946483588449016,4.723238995564022
P321,6.68142872080173,6.906185757647086
P77,3.905975248931204,2.8388812068736105
P152,4.994912234291564,4.297857342510783
P54,7.235205450906967,8.854780878742016
P271,5.335826867776161,5.725549173916175
P304,2.6539987055568384,1.7564497324160577
P151,4.459979753399842,5.533314880216709
P1,5.311378386657095,2.3563485339035424
P268,4.466799232101117,4.63000689092265
P284,4.288075286536756,4.140402246530518
P132,2.5968424111474198,5.069180768908344
P0,8.803803796540578,6.80028332497971
P100,4.450165810533532,3.7849423183899944
P171,4.234647979793061,3.361202518679247
P247,4.870228691960422,4.38916745901098
P293,5.164866454712519,5.41898603302939
P143,5.570748107479212,6.776655837992978
P209,5.255277790045615,5.426918202102052
P275,2.9099047468878627,3.624367546519953
P148,6.027540853603841,8.311214509718575
P12,1.3723025453107274,6.548884007329031
P121,5.44846352977066,7.098119563784342
P136,5.054782802886421,5.49595535876478
P255,4.709357804608956,5.823865430242693
P192,4.971549188105866,5.371992258024687
P286,4.2676994239515285,3.603093473511257
P57,5.337017411741489,5.9239846690018085
P122,2.7065970032173348,5.057485480714931
P194,4.48591529593971,4.72191810719951
P272,3.8465556229977382,4.033356935231887
