Label,X,Y
P182,3.5839905884891223,7.860982079646113
P106,7.821926482784231,1.5447626453450973
P45,2.254172564276718,4.933207095678142
P214,6.114388068923313,3.3821152588264782
P33,8.260528325321832,2.454671814771986
P159,5.509390831842841,8.659078649391198
P15,8.166162942672274,1.6835058895298838
P67,5.875546288811989,8.079025558817941
P81,5.908905002110162,2.6313336715991413
P166,2.361465249674942,5.1791437493522094
P188,3.1483248784246216,7.733831129037175
P30,2.7012244160186913,8.283646390475425
P39,6.282740439125805,8.614325253294858
P103,6.109265000787331,3.558318222035651
P42,4.810395350546742,3.520803870153262
P229,5.5864531237300294,3.377248776182147
P17,2.1091892194706814,5.369901531779154
P222,8.80975893172711,0.12323052146589353
P50,3.472806955293045,8.428700976664942
P230,2.2924562752863227,5.72947298439201
P34,8.124496655556344,1.114371193619486
P120,7.983995070382503,1.100453561886738
P215,5.934114328544652,1.8607666850517401
P231,7.203420581979123,8.750651096791655
P90,5.84398765029831,3.377302412458425
P66,7.051343638300681,9.022564106753716
P201,6.357532221559007,4.07564184511304
P37,9.435858942262797,1.9469322909142894
P38,3.570928087510139,7.890363578184028
P95,6.563865120894656,3.4719818665802
P216,6.206011293071021,2.69974322619139
P237,5.985821559184416,8.147680894613345
P64,2.728613800133512,8.54215627861798
P93,7.328038033213037,1.57643905702183
P108,5.771652503284641,2.8303833241322423
P185,6.985139032557651,8.109968323166816
P88,9.13383705299786,0.9734256350359793
P193,2.0948261259613155,5.016663471715494
P197,6.812552215855313,2.9877566748265028
P26,8.512469800082647,2.3190911082217056
P174,1.659001865648333,5.769810079610703
P153,8.022877245666932,2.17029308380428
P132,7.4631083812168955,2.607025251574347
P200,9.02158064792631,1.6525242412186154
P224,8.975153982826043,0.49595147430515407
P198,5.4605571145425245,2.700085483111306
P240,6.240778066864367,9.002119774610854
P139,6.846636504743334,1.9949656614476419
P72,4.895579755515955,3.4329630534142517
P242,7.815143025375411,8.576473862895442
P138,7.351790793721705,7.05214503179858
P46,6.621712572625176,8.273105496841787
P54,7.457478433552742,2.1975551405114864
P192,2.0793752670852554,5.881163030752517
P71,5.907919821788416,3.7063336735958208
P152,2.2734998536887465,6.094661793469201
P2,7.185936344749484,8.52138336535525
P28,4.1097196262392295,8.170588724511328
P9,1.9474421963314648,5.2894324631107255
